Altbr1  GO:0004639      1       1       0       0
Altbr1  GO:0016985      1       1       0       0
Altbr1  GO:0043760      4       4       0       0
Altbr1  GO:0019150      1       1       0       0
Altbr1  GO:0019187      11      11      0       0
Altbr1  GO:0004485      3       3       0       0
Altbr1  GO:0004315      2       2       0       0
Altbr1  GO:0006120      3       3       0       0
Altbr1  GO:0004721      18      18      0       0
Altbr1  GO:0004377      2       2       0       0
Altbr1  GO:0008905      3       3       0       0
Altbr1  GO:0008758      41      39      2       0
Altbr1  GO:0004335      1       1       0       0
Altbr1  GO:0004634      1       1       0       0
Altbr1  GO:0006354      1       1       0       0
Altbr1  GO:0004090      8       8       0       0
Altbr1  GO:0015931      5       5       0       0
Altbr1  GO:0043087      2       2       0       0
Altbr1  GO:0017176      1       1       0       0
Altbr1  GO:0004568      5       5       0       0
Altbr1  GO:0006168      1       1       0       0
Altbr1  GO:0018648      1       1       0       0
Altbr1  GO:0004174      1       1       0       0
Altbr1  GO:0050278      1       1       0       0
Altbr1  GO:0006446      3       3       0       0
Altbr1  GO:0006812      21      21      0       0
Altbr1  GO:0006352      6       6       0       0
Altbr1  GO:0000036      2       2       0       0
Altbr1  GO:0006665      1       1       0       0
Altbr1  GO:0004583      11      11      0       0
Altbr1  GO:0008597      18      18      0       0
Altbr1  GO:0006006      2       2       0       0
Altbr1  GO:0051056      6       6       0       0
Altbr1  GO:0008519      2       2       0       0
Altbr1  GO:0033897      1       1       0       0
Altbr1  GO:0006270      7       7       0       0
Altbr1  GO:0003994      1       1       0       0
Altbr1  GO:0004092      1       1       0       0
Altbr1  GO:0004066      2       2       0       0
Altbr1  GO:0003904      2       2       0       0
Altbr1  GO:0016213      1       1       0       0
Altbr1  GO:0018748      5       5       0       0
Altbr1  GO:0008859      1       1       0       0
Altbr1  GO:0008743      1       1       0       0
Altbr1  GO:0004033      8       8       0       0
Altbr1  GO:0000226      3       3       0       0
Altbr1  GO:0006228      1       1       0       0
Altbr1  GO:0019166      2       2       0       0
Altbr1  GO:0004723      18      18      0       0
Altbr1  GO:0006298      8       8       0       0
Altbr1  GO:0030586      1       1       0       0
Altbr1  GO:0043786      3       3       0       0
Altbr1  GO:0004332      2       2       0       0
Altbr1  GO:0004310      1       1       0       0
Altbr1  GO:0004727      9       9       0       0
Altbr1  GO:0042545      3       3       0       0
Altbr1  GO:0004338      4       4       0       0
Altbr1  GO:0004618      1       1       0       0
Altbr1  GO:0008783      1       1       0       0
Altbr1  GO:0008276      10      10      0       0
Altbr1  GO:0042972      1       1       0       0
Altbr1  GO:0050105      1       1       0       0
Altbr1  GO:0042176      1       1       0       0
Altbr1  GO:0034061      26      26      0       0
Altbr1  GO:0032442      8       8       0       0
Altbr1  GO:0004158      1       1       0       0
Altbr1  GO:0008925      1       1       0       0
Altbr1  GO:0005992      3       3       0       0
Altbr1  GO:0008412      4       4       0       0
Altbr1  GO:0009081      1       1       0       0
Altbr1  GO:0030833      3       3       0       0
Altbr1  GO:0047547      1       1       0       0
Altbr1  GO:0018637      1       1       0       0
Altbr1  GO:0004014      1       1       0       0
Altbr1  GO:0004190      10      9       1       0
Altbr1  GO:0004781      1       1       0       0
Altbr1  GO:0005184      1       0       0       1
Altbr1  GO:0005086      3       3       0       0
Altbr1  GO:0018451      8       8       0       0
Altbr1  GO:0043338      3       3       0       0
Altbr1  GO:0016413      7       7       0       0
Altbr1  GO:0004679      31      31      0       0
Altbr1  GO:0008318      8       8       0       0
Altbr1  GO:0007283      2       2       0       0
Altbr1  GO:0009045      2       2       0       0
Altbr1  GO:0009027      1       1       0       0
Altbr1  GO:0019914      17      16      1       0
Altbr1  GO:0004835      1       1       0       0
Altbr1  GO:0004631      1       1       0       0
Altbr1  GO:0018576      1       1       0       0
Altbr1  GO:0051444      25      23      1       1
Altbr1  GO:0030036      4       4       0       0
Altbr1  GO:0006108      2       2       0       0
Altbr1  GO:0016462      41      39      2       0
Altbr1  GO:0051258      3       3       0       0
Altbr1  GO:0003964      2       2       0       0
Altbr1  GO:0016300      10      10      0       0
Altbr1  GO:0004356      4       4       0       0
Altbr1  GO:0004419      1       1       0       0
Altbr1  GO:0000160      13      13      0       0
